Firma,Rok,Kod_S,Kod_C,Kod_R,Wartosc
PZU,2023,S050102,C0120,R0110,422096000.0
PZU,2023,S050102,C0200,R0110,19316272000.0
PZU,2023,S050102,C0040,R0120,1361000.0
PZU,2023,S050102,C0050,R0120,922000.0
PZU,2023,S050102,C0060,R0120,5032000.0
PZU,2023,S050102,C0070,R0120,11912000.0
PZU,2023,S050102,C0080,R0120,6336000.0
PZU,2023,S050102,C0120,R0120,1211000.0
PZU,2023,S050102,C0200,R0120,26815000.0
PZU,2023,S050102,C0130,R0130,40000.0
PZU,2023,S050102,C0140,R0130,2915000.0
PZU,2023,S050102,C0150,R0130,614000.0
PZU,2023,S050102,C0160,R0130,8324000.0
PZU,2023,S050102,C0200,R0130,11893000.0
PZU,2023,S050102,C0010,R0140,4649000.0
PZU,2023,S050102,C0020,R0140,77464000.0
PZU,2023,S050102,C0040,R0140,59881000.0
PZU,2023,S050102,C0050,R0140,70291000.0
PZU,2023,S050102,C0060,R0140,172178000.0
PZU,2023,S050102,C0070,R0140,882092000.0
PZU,2023,S050102,C0080,R0140,110338000.0
PZU,2023,S050102,C0090,R0140,36402000.0
PZU,2023,S050102,C0110,R0140,4898000.0
PZU,2023,S050102,C0120,R0140,258914000.0
PZU,2023,S050102,C0130,R0140,16000.0
PZU,2023,S050102,C0140,R0140,966000.0
PZU,2023,S050102,C0150,R0140,171000.0
PZU,2023,S050102,C0160,R0140,958000.0
PZU,2023,S050102,C0200,R0140,1679218000.0
PZU,2023,S050102,C0010,R0200,273318000.0
PZU,2023,S050102,C0020,R0200,661235000.0
PZU,2023,S050102,C0040,R0200,5653423000.0
PZU,2023,S050102,C0050,R0200,5097302000.0
PZU,2023,S050102,C0060,R0200,180594000.0
PZU,2023,S050102,C0070,R0200,3701809000.0
PZU,2023,S050102,C0080,R0200,1000937000.0
PZU,2023,S050102,C0090,R0200,116380000.0
PZU,2023,S050102,C0100,R0200,15349000.0
PZU,2023,S050102,C0110,R0200,801240000.0
PZU,2023,S050102,C0120,R0200,164393000.0
PZU,2023,S050102,C0130,R0200,24000.0
PZU,2023,S050102,C0140,R0200,1949000.0
PZU,2023,S050102,C0150,R0200,443000.0
PZU,2023,S050102,C0160,R0200,7366000.0
PZU,2023,S050102,C0200,R0200,17675762000.0
PZU,2023,S050102,C0010,R0210,263736000.0
PZU,2023,S050102,C0020,R0210,739779000.0
PZU,2023,S050102,C0040,R0210,5643200000.0
PZU,2023,S050102,C0050,R0210,4934917000.0
PZU,2023,S050102,C0060,R0210,209559000.0
PZU,2023,S050102,C0070,R0210,4393079000.0
PZU,2023,S050102,C0080,R0210,1074376000.0
PZU,2023,S050102,C0090,R0210,140645000.0
PZU,2023,S050102,C0100,R0210,14945000.0
PZU,2023,S050102,C0110,R0210,755247000.0
PZU,2023,S050102,C0120,R0210,444378000.0
PZU,2023,S050102,C0200,R0210,18613861000.0
PZU,2023,S050102,C0060,R0220,6010000.0
PZU,2023,S050102,C0070,R0220,9512000.0
PZU,2023,S050102,C0080,R0220,6588000.0
